labels,index,year,version,page,2500Bott,singlebott,scarcity,cognitive,external,internal,coordination,technical,demand,2500partner,singlepartner,advertising,nonuniform_progress,performance_constraints,user_heterogeneity,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",end_users,external_partners,substitutional_partners,paragraph
0.0,400.0,2008.0,2008.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"Inventors tinkered with the TV and came up with Pong (http://invention.smithsonian. org/resources/fa_baer_index.aspx) in the late ‘60s; there have been many attempts since then to deliver new kinds of content to the TV. Fifty years on, we are finally at a point where TiVo can deliver video from internet sites to the TV, for example, and consumers have already leapt from the TV to the PC to do a good amount of viewing. Now, consumers need a reason to want that content on the TV before we can talk of bridging the PC-TV divide. Interactivity, personalization, and niche content can be had, if consumer electronics companies and ISPs work together to deliver it."
0.0,1480.0,2015.0,2015.0,213.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"Choosing a Streaming Vendor When it comes to vendor selection, you’re probably going to need to work with somebody in order to get this done. You could do it on your own; you just have to decide if streaming is something that you want to take on as webcast producer, or if you want to outsource it."
1.0,440.0,2011.0,2011.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"So good luck MPEG LA.The streamingmedia marketplace will be more profitable,and will evolve more rapidly, if you can takeWebM off the table and help solidify themarket around a single codec."
0.0,80.0,2017.0,2017.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For a serial entrepreneur, that was an ideal void waiting to be filled. When Scott saw there was no online distribution for comedy audio, his first step was speaking to the recording labels about licensing. No small feat, this process took nearly a year. Scott wasn’t going to launch a ser vice unless he had the inventory to back it up, so his first step was a crucial one. Since no one had created a comedy streaming service before, he found it was difficult simply finding some ex pertise in the area. Eventually he hired Rashidi Hendrix, a producer with 20 years of music li censing experience. The two of them needed to educate the marketplace, since no one had ever approached the labels about creating a comedy streaming service. "
0.0,80.0,2021.0,2021.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"There has been lots of discussion in the industry about how much money media companies have spent to get a streaming service to market.The lion’s share of those dollars is in content acquisition, but there is also a significant investment required for reliable delivery at scale. Can Streaming Global’s delivery pipeline help on the cost of delivery, while still maintaining reliability at scale?"
0.0,160.0,2017.0,2017.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"The most recent delivery evolution is adaptive bitrate (ABR) streaming, which for the most part solves the buffering challenge. In adaptive streaming, each video file contains multiple streams encoded at different bitrates and resolutions; in the case of the video shown above in Figure 4, the adaptive bitrate stream would include both the high bitrate stream and the low bitrate version—as well as streams at other bitrates and resolutions in between—and adjusts what bitrate is actually delivered to the viewing device based on the speed of the network connection (Figure 9). If you’re watching an adaptive bitrate stream on your smart TV and you have the bandwidth available, you’ll get the highest bitrate—and highest quality—to watch. Or, if you start watching a video on your TV, then move to your mobile phone, you’ll get the lower-bitrate version of the same video on the phone."
0.0,680.0,2015.0,2015.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When the dust settled, after both Google and Yahoo walked away from potential acquisitions of Twitch, Amazon acquired the company in a $970 million cash deal. "
1.0,240.0,2008.0,2008.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"Honorable Mentions MTV MOBILE—BEST CONTENT FROM A NETWORK Let’s face it, the big networks are slow, and it is hard to compete with overnight startups that are changing the video space on a daily basis. But one major network has been able to hang with the changes and even innovate in the mobile video space. MTV Mobile(www.mtv.com/mobile) has been partnering with multiple carriers and devices to serve uptheir TV shows such as Pimp My Ride and music videos for several years now. At the MTV Europe Music Awards in November 2007, most of the voting for videos was done via mobile devices, and participants got exclusive video clips and content they couldn’t get anywhere else. Keep on kicking it new school, MTV. I am sure we will see more from these guys in 2008."
2.0,480.0,2011.0,2011.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"One of the major forces behind surging interest in HTML5 is the desire to deliver video content to the large and growing audience of Apple iOS users. In this session, a panel of industry experts shares crucial know-how for using HTML5 on iOS. The panel dispels widely held myths and reveals both the opportunities and limitations of HTML5 experiences on iPhones, iPads, and iPod Touch devices. You can also hear predictions for how HTML5 adoption on iOS could evolve in the year ahead. "
1.0,80.0,2019.0,2019.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Unless you’ve been around the industry for the full 21-plus years of innovative chaos,  you’ve probably never heard of Burst.com and the David versus Goliath fight it waged successfully against Microsoft around the patented concept of buffer-based playback. The short version is that Burst.com created a solution for real-time video delivery, attracting the interest of pundits like Robert X. Cringely  and investors like the band U2, as early as 1994. After U2 used the technology to stream a concert in 1997, it became apparent that acceptable visual quality with then-state-of-theart codecs far exceeded the available bandwidth the average consumer had access to."
0.0,520.0,2021.0,2021.0,79.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"If you’re like many people in the live audiovisual field who have lost a lot of jobs due to the COVID-19 pandemic, you are trying to adapt to the playing field and have a lot of expensive equipment sitting around that is not being used much. In a normal year, half of my income comes from producing multicamera, live-switched events produced on location and completed in post. The “new normal” allows only for live-streamed multicamera virtual events. "
0.0,160.0,2013.0,2013.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ericsson’s Price also notes some concern about the way in which DASH is being implemented: “In regards to the elements that are discretionary, particularly in the area of time synchronization,” he says, “[i]t is hoped that as adoption becomes wider, there will be industry consensus on the implementation details; the best practise guidelines being created by DASH-IF will further accelerate adoption.”"
0.0,240.0,2016.0,2016.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"VR remains a niche market as of this writing, but it’s a growing one with huge potential. Several consumer headsets and VR cameras are now available to ship to consumers. According to Forrester Research, there will be 52 million headsets sold by 2020. Other analysts are predicting 171 million headsets sold by 2018. Either way, analysts are bullish about the overall growth of the VR industry."
0.0,720.0,2018.0,2018.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"As corporate encoding environments become more cloud-like, traditional cloud-encoding ven- dors like Encoding.com and Bitmovin are offer- ing their solutions for deployments inside the firewall. Gregg Heil, CEO of Encoding.com, ex- plains why several of his largest clients opted for this method. “As you can imagine, some of our largest media customers have massive compute and storage investments that they want to uti- lize,” he says. “However, they also want the abil- ity to elastically scale as needed, access critical video workflows, and to avoid the headaches and costs of managing traditional in-house soft- ware and hardware encoders. "
0.0,40.0,2018.0,2018.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In the 2018 Oscars, Netflix had two big winners, Mudbound, which was nominated for four awards, and Icarus, which won best documentary feature. Both were movies Netflix acquired rather than commissioned, but the company still used its data to find each an audience (after brief theatrical runs). Some Academy members were vocal about not wanting to vote for a Netflix movie. "
1.0,760.0,2012.0,2012.0,146.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Transrating is the newest in-network technology on the block, and it essentially involves taking a high bandwidth source and stripping out frames and “quality” to effectively reduce the bandwidth required by the stream. So, for example, you could send the CDN an HD source at 2Mbps, and the CDN could transrate that source down to a mobile 250Kbps. It’s not quite the same as transcoding, so it has a lower overhead to the CDN. I have not seen any very mature models in play, although I am aware they exist, so I am not yet sure how transrating is being priced and offered. "
2.0,320.0,2012.0,2012.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Digital Rapids provides innovative solutions, technology and expertise that enable media organizations to bring live and ondemand video to wider audiences more efficiently, more effectively and more profitably. Our award-winning software and hardware solutions span the critical points in today’s media operations, including ingest, encoding, transcoding, streaming, broadcast and workflow automation. We’re bringing our complete lineup to IBC 2012 in stand 7.F33. Featured demos will include the IBC debut of our groundbreaking Kayak dynamic workflow technology platform; the new version 2.0 of our Digital Rapids Transcode Manager highvolume media processing software (powered by Kayak); and our StreamZ Live Broadcast integrated broadcast/multi-screen encoder. "
0.0,480.0,2014.0,2014.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shortly after Thanksgiving, Verizon pulled out the purse again, this time for a content delivery network (CDN) purchase in the form of EdgeCast."
0.0,160.0,2015.0,2015.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ABR is a more recent development and deserves a little consideration at this point in our paper. The simplest way to define or understand ABR streaming is that a source or mezzanine stream is encoded at multiple bitrates. All of the different bitrate streams are segmented into chunks along with the creation of a manifest file. The reason for this is so that viewers can then download or stream the chunk that is best suited to their current bandwidth situation. The viewer can do this because they are made aware of all the available chunks at differing bit rates by the manifest file.
1.0,360.0,2007.0,2007.0,65.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Newspapers with multimedia-rich websites will also profit from the general trend away from old media toward the new, according to Glaser.“ Advertisers are looking at media usage numbers, comparing time spent online versus time spent with old media, and they are realizing that it doesn’t make sense to spend all their budgets on old media,” says Glaser.“So it’s slowly shifting over to new media. In fact, in the U.K.there are now more online ads being sold than radio ads.”"
0.0,120.0,2017.0,2017.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"5. Live streaming deployment: Identify how you will take the live stream and provide it to your audience. Will you use an IBM Cloud Video (formerly Ustream), Livestream, Akamai, or something similar? Will you also want to deploy to a platform such as Facebook Live or YouTube Live? Maybe you want to create your  own live streaming experience for your website(s) or mobile apps and want to build a custom pipeline utilizing server technology such as Wowza Streaming Engine, Red5, or NGINX on Amazon AWS or another cloud platform. Determine if you will need the streaming deployment vendor to transcode multiple bitrates for each live stream (aka adaptive streaming). "
